,id,label,modularity_class
461,461,grates,VBZ
462,462,tells,VBZ
463,463,Learn,VB
464,464,grating,VBG
465,465,colored,VBD
466,466,lapplied,VBN
467,467,aplying,VBG
468,468,appling,VBG
469,469,smacking,VBG
470,470,ate,VBD
471,471,raised,VBD
472,472,liked,VBN
473,473,chewing,VBG
474,474,biting,VBG
475,475,bites,VBZ
476,476,chewed,VBD
477,477,eat,VB
478,478,stops,VBZ
479,479,comes,VBZ
480,480,drives,VBZ
481,481,parked,VBD
482,482,parking,VBG
483,483,got,VBD
484,484,stopped,VBD
485,485,let,VB
486,486,coming,VBG
487,487,hits,VBZ
488,488,drops,VBZ
489,489,hit,VBD
490,490,cricket,VB
491,491,missing,VBG
492,492,bating,VBG
493,493,india,VB
494,494,misses,VBZ
495,495,shredded,VBN
496,496,shreded,VBN
497,497,spreads,VBZ
498,498,pizza,VB
499,499,sprinkled,VBD
500,500,breaks,VBZ
501,501,cracks,VBZ
502,502,breaking,VBG
503,503,cracking,VBG
504,504,broke,VBD
505,505,cracked,VBD
506,506,stirred,VBD
507,507,beating,VBG
508,508,garnished,VBN
509,509,named,VBN
510,510,smashing,VBG
511,511,begins,VBZ
512,512,beat,VB
513,513,filing,VBG
514,514,shaping,VBG
515,515,files,VBZ
516,516,styling,VBG
517,517,filed,VBD
518,518,trimming,VBG
519,519,painted,VBN
520,520,polishing,VBG
521,521,correcting,VBG
522,522,painting,VBG
523,523,folded,VBN
524,524,folds,VBZ
525,525,opens,VBZ
526,526,folding,VBG
527,527,unfolding,VBG
528,528,gyroscope,VB
529,529,learning,VBG
530,530,fold,VB
531,531,take,VB
532,532,starting,VBG
533,533,landing,VBG
534,534,Take,VB
535,535,runing,VBG
536,536,dices,VBZ
537,537,cooked,VBN
538,538,sauteing,VBG
539,539,continues,VBZ
540,540,saute,VB
541,541,frying,VBG
542,542,stirring,VBG
543,543,mixes,VBZ
544,544,eaten,VBN
545,545,saut??s,VBD
546,546,sits,VBZ
547,547,carrot,VB
548,548,Makeing,VBG
549,549,language?,VBP
550,550,fries,VBZ
551,551,grated,VBN
552,552,allows,VBZ
553,553,fry,VB
554,554,carrying,VBG
555,555,carried,VBD
556,556,enjoy,VB
557,557,boating,VBG
558,558,skiing,VBG
559,559,acting,VBG
560,560,leading,VBG
561,561,Observing,VBG
562,562,searching,VBG
563,563,researching,VBG
564,564,exit,VB
565,565,wants,VBZ
566,566,figure,VB
567,567,ser,VBP
568,568,mas,VB
569,569,munching,VBG
570,570,rice,VB
571,571,somehting,VBG
572,572,sniffing,VBG
573,573,sniffs,VBZ
574,574,smelling,VBG
575,575,hissing,VBG
576,576,examining,VBG
577,577,intrigued,VBN
578,578,checks,VBZ
579,579,crawling,VBG
580,580,checked,VBD
581,581,investigating,VBG
582,582,sectioning,VBG
583,583,cuting,VBG
584,584,choping,VBG
585,585,migrating,VBG
586,586,followed,VBD
587,587,ruuning,VBG
588,588,traveling,VBG
589,589,Running,VBG
590,590,strugling,VBG
591,591,marching,VBG
592,592,lead,VBN
593,593,led,VBD
594,594,helping,VBG
595,595,strumming,VBG
596,596,sings,VBZ
597,597,string,VBG
598,598,stiring,VBG
599,599,stired,VBN
600,600,stirs,VBZ
601,601,presents,VBZ
602,602,want,VBP
603,603,halve,VB
604,604,covering,VBG
605,605,steamed,VBN
606,606,forming,VBG
607,607,molds,VBZ
608,608,covers,VBZ
609,609,shapes,VBZ
610,610,squeezing,VBG
611,611,coats,VBZ
612,612,formed,VBD
613,613,molded,VBD
614,614,coating,VBG
615,615,like,VBP
616,616,presses,VBZ
617,617,form,VB
618,618,dabs,VB
619,619,molding,VBG
620,620,balls,VBZ
621,621,rolls,VBZ
622,622,Pushing,VBG
623,623,trolling,VBG
624,624,picking,VBG
625,625,plucking,VBG
626,626,plucks,VBZ
627,627,pick,VB
628,628,snatching,VBG
629,629,planting,VBG
630,630,cleans,VBZ
631,631,wiping,VBG
632,632,dabbing,VBG
633,633,fixing,VBG
634,634,Removing,VBG
635,635,clean,VB
636,636,intended,VBN
637,637,wearing,VBG
638,638,attacking,VBG
639,639,hiding,VBG
640,640,growling,VBG
641,641,swiping,VBG
642,642,purring,VBG
643,643,attacks,VBZ
644,644,frightened,VBN
645,645,kill,VB
646,646,hisses,VBZ
647,647,pet,VB
648,648,yowling,VBG
649,649,roaring,VBG
650,650,shouting,VBG
651,651,hides,VBZ
652,652,defends,VBZ
653,653,waving,VBG
654,654,snarling,VBG
655,655,meowing,VBG
656,656,screaming,VBG
657,657,bite,VB
658,658,been,VBN
659,659,throws,VBZ
660,660,slams,VB
661,661,bangs,VB
662,662,flung,VBD
663,663,fall,VB
664,664,falling,VBG
665,665,dashed,VBN
666,666,crashing,VBG
667,667,juming,VBG
668,668,drumming,VBG
669,669,drummed,VBD
670,670,beats,VBZ
671,671,elevated,VBN
672,672,legs,VBZ
673,673,passsing,VBG
674,674,pushes?,VBP
675,675,curl,VBP
676,676,backwards,VBZ
677,677,spins,VBZ
678,678,cant,VBP
679,679,frolicking,VBG
680,680,Having,VBG
681,681,wet,VBP
682,682,washes,VBZ
683,683,washing,VBG
684,684,sticks,VBZ
685,685,attached,VBN
686,686,Drinking,VBG
687,687,driking,VBG
688,688,wets,VBD
689,689,sticking,VBG
690,690,dunking,VBG
691,691,slam,VBP
692,692,dunk,VB
693,693,dunked,VBD
694,694,kicks,VBZ
695,695,kicking,VBG
696,696,kicked,VBD
697,697,scores,VBZ
698,698,hiting,VBG
699,699,Palying,VBG
700,700,towar,VBZ
701,701,electrocuted,VBN
702,702,hangs,VBZ
703,703,shocking,VBG
704,704,receives,VBZ
705,705,zapped,VBN
706,706,happened,VBD
707,707,faced,VBD
708,708,fell,VBD
709,709,met,VBN
710,710,electricuted,VBN
711,711,fix,VB
712,712,boys,VBZ
713,713,scaling,VBG
714,714,climbed,VBD
715,715,completes,VBZ
716,716,climed,VBD
717,717,climing,VBG
718,718,drawing,VBG
719,719,sketching,VBG
720,720,drew,VBD
721,721,sketches,VBZ
722,722,?,VBD
723,723,THINK,VBP
724,724,draws,VBZ
725,725,Write,VB
726,726,armed,VBD
727,727,handed,VBD
728,728,supported,VBD
729,729,excising,VBG
730,730,wine,VBP
731,731,containing,VBG
732,732,simmering,VBG
733,733,presenting,VBG
734,734,nibbles,VBZ
735,735,wandering,VBG
736,736,felled,VBN
737,737,kangaroo,VBD
738,738,boiling,VBG
739,739,lettuce,VBP
740,740,blanching,VBG
741,741,cocking,VBG
742,742,boiled,VBD
743,743,motorcycling,VBG
744,744,lounged,VBD
745,745,challanging,VBG
746,746,laid,VBD
747,747,facing,VBG
748,748,appears,VBZ
749,749,Talking,VBG
750,750,eggs,VB
751,751,conntaining,VBG
752,752,whisked,VBN
753,753,pored,VBD
754,754,aged,VBN
755,755,reciting,VBG
756,756,preforming,VBG
757,757,racing,VBG
758,758,pops,VBZ
759,759,displying,VBG
760,760,Driving,VBG
761,761,kneeling,VBG
762,762,extends,VBZ
763,763,gutting,VBG
764,764,bleeding,VBG
765,765,splits,VBZ
766,766,skin,VBD
767,767,separating,VBG
768,768,pealing,VBG
769,769,Using,VBG
770,770,removes,VBZ
771,771,Chopping,VBG
772,772,improving,VBG
773,773,cutt,VB
774,774,pulls,VBZ
775,775,opening,VBG
776,776,mewed,VBN
777,777,spazed,VBN
778,778,kitten,VB
779,779,rollerblading,VBG
780,780,rollerskating,VBG
781,781,rollerskated,VBN
782,782,rollerblades,VBZ
783,783,suspended,VBD
784,784,flips,VBZ
785,785,snowboarding,VBG
786,786,crosses,VBZ
787,787,sceting,VBG
788,788,surfing,VBG
789,789,skatting,VBG
790,790,dried,VBN
791,791,parsley,VB
792,792,shaken,VBN
793,793,sprinking,VBG
794,794,inorder,VBP
795,795,absearve,VBP
796,796,prepair,VB
797,797,Seasoning,VBG
798,798,grabs,VBZ
799,799,canoeing,VBG
800,800,floating,VBG
801,801,helps,VBZ
802,802,sailing,VBG
803,803,sanged,VBN
804,804,romancing,VBG
805,805,Performing,VBG
806,806,bat,VB
807,807,teaching,VBG
808,808,swing,VBG
809,809,staning,VBG
810,810,Standing,VBG
811,811,guiding,VBG
812,812,coached,VBD
813,813,grip,VB
814,814,helped,VBD
815,815,coaching,VBG
816,816,couch,VBD
817,817,trains,VBZ
818,818,lecturing,VBG
819,819,starring,VBG
820,820,holds,VBZ
821,821,finished,VBD
822,822,filling,VBG
823,823,boil,VB
824,824,paddles,VBZ
825,825,rowing,VBG
826,826,rawing,VBG
827,827,paddling,VBG
828,828,rows,VBZ
829,829,rowed,VBD
830,830,canoes,VBZ
831,831,shore,VB
832,832,sails,VBZ
833,833,sets,VBZ
834,834,starts,VBZ
835,835,oven,VBN
836,836,setting,VBG
837,837,turned,VBN
838,838,set,VBD
839,839,microwaves,VBZ
840,840,clinging,VBG
841,841,cheeks,VBZ
842,842,love,VBP
843,843,sooooo,VBD
844,844,enjoyed,VBD
845,845,bread,VB
846,846,mad,VBP
847,847,mayonnaise,VBP
848,848,dangles,VBZ
849,849,touching,VBG
850,850,snake,VB
851,851,teasing,VBG
852,852,teased,VBD
853,853,snakes,VB
854,854,tickles,VBZ
855,855,offers,VBZ
856,856,cucumber,VB
857,857,Cutting,VBG
858,858,video,VBP
859,859,fought,VBN
860,860,pointing,VBG
861,861,fight,VBD
862,862,watches,VBZ
863,863,petted,VBN
864,864,petting,VBG
865,865,seeks,VBZ
866,866,scratchs,VBD
867,867,pampering,VBG
868,868,slapped,VBN
869,869,slaps,VBZ
870,870,yelling,VBG
871,871,slapping,VBG
872,872,strikes,VBZ
873,873,hitting,VBG
874,874,thrown,VBN
875,875,SCALPING,VBG
876,876,chase,VBN
877,877,arguing,VBG
878,878,waiting,VBG
879,879,tell,VB
880,880,lining,VBG
881,881,describing,VBG
882,882,left,VBD
883,883,boy,VB
884,884,mix,VB
885,885,blend,VB
886,886,whipping,VBG
887,887,mixed,VBD
888,888,whips,VBZ
889,889,costumed,VBD
890,890,perform,VBP
891,891,premises,VBZ
892,892,accompanying,VBG
893,893,tied,VBN
894,894,had,VBD
895,895,face,VBP
896,896,pets,VBZ
897,897,asking,VBG
898,898,caring,VBG
899,899,SPEAKING,VBG
900,900,loving,VBG
901,901,wobbling,VBG
902,902,Sliping,VBG
903,903,ten,VB
904,904,buttering,VBG
905,905,butters,VBZ
906,906,synchronized,VBN
907,907,animated,VBD
908,908,wheeling,VBG
909,909,stood,VBD
910,910,stnds,VBZ
911,911,amazing,VBG
912,912,greet,VBD
913,913,offering,VBG
914,914,shaking,VBG
915,915,shakes,VBZ
916,916,shake,VB
917,917,present,VBP
918,918,greeting,VBG
919,919,bidding,VBG
920,920,hugging,VBG
921,921,Showing,VBG
922,922,welcomed,VBN
923,923,parading,VBG
924,924,march,VBP
925,925,marched,VBD
926,926,pasting,VBG
927,927,pradeing,VBG
928,928,waking,VBG
929,929,Is,VBZ
930,930,Uniformed,VBN
931,931,witnessing,VBG
932,932,eyes,VBZ
933,933,SHOOTING,VBG
934,934,spiking,VBG
935,935,lugging,VBG
936,936,photografi,VB
937,937,given,VBN
938,938,releases,VBZ
939,939,controlled,VBN
940,940,launching,VBG
941,941,launches,VBZ
942,942,flies,VBZ
943,943,called,VBD
944,944,launch,VBD
945,945,seemed,VBN
946,946,lanuches,VBZ
947,947,glides,VBZ
948,948,slid,VBD
949,949,move,VB
950,950,strolled,VBD
951,951,seems,VBZ
952,952,measuring,VBG
953,953,fried,VBN
954,954,toasting,VBG
955,955,lets,VBZ
956,956,nooking,VBG
957,957,think,VBP
958,958,mind,VB
959,959,whith,VBZ
960,960,..a,VB
961,961,finding,VBG
962,962,hurried,VBD
963,963,catches,VBZ
964,964,dropping,VBG
965,965,caught,VBD
966,966,catched,VBD
967,967,caughing,VBG
968,968,taken,VBN
969,969,vs,VBD
970,970,captures,VBZ
971,971,entering,VBG
972,972,blending,VBG
973,973,facedown,VBN
974,974,lowering,VBG
975,975,exercises,VBZ
976,976,exercised,VBN
977,977,excercising,VBG
978,978,boxing,VBG
979,979,fanning,VBG
980,980,kickboxing,VBG
981,981,workouting,VBG
982,982,warm,VB
983,983,tenderizing,VBG
984,984,grinds,VBZ
985,985,knead,VBN
986,986,mushing,VBG
987,987,related,VBN
988,988,squishes,VBZ
989,989,grilling,VBG
990,990,swirling,VBG
991,991,Amazing,VBG
992,992,approaching,VBG
993,993,kick,VB
994,994,train,VB
995,995,letting,VBG
996,996,cajoling,VBG
997,997,hiking,VBG
998,998,hikes,VBZ
999,999,tracking,VBG
1000,1000,trekking,VBG
