,id,label,modularity_class
101,101,guitar,NN
102,102,house,NN
103,103,patio,NN
104,104,seated,VBN
105,105,restaurant,NN
106,106,sitting,VBG
107,107,outdoors,NNS
108,108,plays,VBZ
109,109,performing,VBG
110,110,plying,VBG
111,111,played,VBD
112,112,store,NN
113,113,music,NN
114,114,stool,NN
115,115,instrument,NN
116,116,enjoying,VBG
117,117,righ,NN
118,118,gutar,NN
119,119,party,NN
120,120,home,NN
121,121,guy,NN
122,122,band,NN
123,123,stage,NN
124,124,drink,NN
125,125,violin,NNS
126,126,strummed,VBD
127,127,woman,NN
128,128,cuts,VBZ
129,129,oion,NN
130,130,girl,NN
131,131,cutting,VBG
132,132,onion,NN
133,133,pieces,NNS
134,134,dicing,VBG
135,135,chops,VBZ
136,136,dices,NNS
137,137,chopping,VBG
138,138,slice,NN
139,139,onions,NNS
140,140,slicing,VBG
141,141,vegetables,NNS
142,142,slices,VBZ
143,143,chopped,VBN
144,144,cook,NN
145,145,tomato,NN
146,146,make,VB
147,147,salsa,NN
148,148,lady,NN
149,149,dress,NN
150,150,tomatoes,NNS
151,151,sliced,VBD
152,152,teaches,VBZ
153,153,knife,NN
154,154,putting,VBG
155,155,face,NN
156,156,makeup,NN
157,157,applying,VBG
158,158,cosmetics,NNS
159,159,explains,VBZ
160,160,apply,VB
161,161,applies,VBZ
162,162,concealer,NN
163,163,portion,NN
164,164,cheek,NN
165,165,blends,VBZ
166,166,using,VBG
167,167,fingers,NNS
168,168,get,VB
169,169,look,NN
170,170,rubbing,VBG
171,171,lade,NN
172,172,applied,VBD
173,173,foundation,NN
174,174,put,VBN
175,175,make-up,NN
176,176,jaw,NN
177,177,line,NN
178,178,demonstrates,VBZ
179,179,products,NNS
180,180,telling,VBG
181,181,do,VB
182,182,women,NNS
183,183,healthcare,NN
184,184,instructing,VBG
185,185,illustration,NN
186,186,kim,NN
187,187,mokey,NN
188,188,eyes,NNS
189,189,giving,VBG
190,190,beauty,NN
191,191,tips,VBZ
192,192,sort,NN
193,193,advice,NN
194,194,making,VBG
195,195,placing,VBG
196,196,shows,VBZ
197,197,create,VB
198,198,makeover,NN
199,199,speech,NN
200,200,video,NN
201,201,show,VB
202,202,star,NN
203,203,time,NN
204,204,crowd,NN
205,205,group,NN
206,206,front,NN
207,207,performs,NNS
208,208,rock,NN
209,209,gathering,NN
210,210,People,NNS
211,211,performed,VBD
212,212,was,VBD
213,213,audience,NN
214,214,boys,NNS
215,215,sing,VBG
216,216,dancing,VBG
217,217,concert,NN
218,218,view,NN
219,219,onstage,NN
220,220,playng,VBN
221,221,frint,NN
222,222,movie,NN
223,223,rockon,NN
224,224,stars,NNS
225,225,givinig,VBD
226,226,perfomance,NN
227,227,peoples,NNS
228,228,singing,VBG
229,229,song,NN
230,230,surrounded,VBN
231,231,instruments,NNS
232,232,ban,NN
233,233,dances,NNS
234,234,gallops,VBZ
235,235,horse,NN
236,236,riding,VBG
237,237,rode,NN
238,238,barn,NN
239,239,keeping,VBG
240,240,trot,NN
241,241,perimeter,NN
242,242,galloping,VBG
243,243,arena,NN
244,244,area,NN
245,245,rider,NN
246,246,trotted,VBN
247,247,rading,VBG
248,248,walking,VBG
249,249,guys,NNS
250,250,driving,VBG
251,251,horses,NNS
252,252,friend,NN
253,253,Someone,NN
254,254,boy,NN
255,255,stable,NN
256,256,driven,VBN
257,257,jogging,VBG
258,258,rides,VBZ
259,259,building,NN
260,260,wall,NN
261,261,raiding,VBG
262,262,practice,NN
263,263,shooting,VBG
264,264,gun,NN
265,265,fired,VBD
266,266,targets,NNS
267,267,firing,VBG
268,268,revolver,NN
269,269,target,NN
270,270,range,NN
271,271,picks,VBZ
272,272,shoots,VB
273,273,pistol,NN
274,274,action,NN
275,275,knocks,VB
276,276,row,NN
277,277,picked,VBD
278,278,practicing,VBG
279,279,shoot,VB
280,280,handgun,NN
281,281,practise,NN
282,282,colt,NN
283,283,aiming,VBG
284,284,aims,VBZ
285,285,distance,NN
286,286,shot,NN
287,287,demonstrating,VBG
288,288,play,VB
289,289,piano,NN
290,290,lesson,NN
291,291,vibrato,NN
292,292,violen,NN
293,293,gitter,NN
294,294,practising,VBG
295,295,voilin,NN
296,296,talking,VBG
297,297,phone,NN
298,298,cell,NN
299,299,speaking,VBG
300,300,telephone,NN
301,301,talks,VBZ
302,302,speaks,VBZ
303,303,talked,VBD
304,304,mand,NN
305,305,speak,VB
306,306,talk,NN
307,307,office,NN
308,308,conversation,NN
309,309,mobile,NN
310,310,lone,NN
311,311,shirt,NN
312,312,tie,NN
313,313,looking,VBG
314,314,cellphone,NN
315,315,someone,NN
316,316,chatting,VBG
317,317,cordless,NN
318,318,peeling,VBG
319,319,mango,NN
320,320,chef,NN
321,321,peeled,VBN
322,322,avocado,NN
323,323,being,VBG
324,324,skin,NN
325,325,peels,VBZ
326,326,peeler,NN
327,327,squash,NN
328,328,prepare,VB
329,329,fruits,NNS
330,330,mangoes,NNS
331,331,eating,NN
332,332,removing,VBG
333,333,peel,NN
334,334,prepares,VBZ
335,335,outer,NN
336,336,layer,NN
337,337,pealed,VBN
338,338,pickel,NN
339,339,friut,NN
340,340,msngo,NN
341,341,mangos,NNS
342,342,trying,VBG
343,343,remove,VB
344,344,covering,NN
345,345,cut,VB
346,346,cover,NN
347,347,fruit,NN
348,348,Making,VBG
349,349,rifle,NN
350,350,spraying,VBG
351,351,field,NN
352,352,times,NNS
353,353,assault,NN
354,354,hill,NN
355,355,fires,VBZ
356,356,grassland,NN
357,357,holding,VBG
358,358,series,NN
359,359,bullets,NNS
360,360,pices,NNS
361,361,farm,NN
362,362,machine,NN
363,363,shots,NNS
364,364,automatice,NN
365,365,training,NN
366,366,weapon,NN
367,367,place,NN
368,368,grass,NN
369,369,SHOOTING,NN
370,370,check,NN
371,371,jumping,VBG
372,372,river,NN
373,373,diving,VBG
374,374,bridge,NN
375,375,swimming,VBG
376,376,jump,NN
377,377,creek,NN
378,378,pool,NN
379,379,dived,VBD
380,380,jumped,VBD
381,381,dive,VBP
382,382,others,NNS
383,383,lake,VB
384,384,were,VBD
385,385,Cards,NNS
386,386,shuffled,VBN
387,387,pack,NN
388,388,cards,NNS
389,389,card,NN
390,390,disappears,VBZ
391,391,displaying,VBG
392,392,deck,NN
393,393,hands,NNS
394,394,palms,VBZ
395,395,trick,NN
396,396,tricks,NNS
397,397,manipulates,VBZ
398,398,handles,VBZ
399,399,did,VBD
400,400,faking,VBG
401,401,sleight,NN
402,402,hand,NN
403,403,revealed,VBD
404,404,has,VBZ
405,405,hearts,NNS
406,406,side,NN
407,407,king,NN
408,408,spades,NNS
409,409,does,VBZ
410,410,magic,NN
411,411,shuffle,VBZ
412,412,shoufling,VBG
413,413,Man,NN
414,414,preforms,NNS
415,415,Playing,VBG
416,416,PLAYING,VBG
417,417,baseball,NN
418,418,player,NN
419,419,throwing,VBG
420,420,ball,NN
421,421,players,NNS
422,422,team,NN
423,423,couple,NN
424,424,toss,VBP
425,425,pretending,VBG
426,426,fool,VB
427,427,fun,NN
428,428,base,NN
429,429,trio,NN
430,430,park,NN
431,431,warming,VBG
432,432,parking,NN
433,433,lot,NN
434,434,Baseball,NN
435,435,catches,NNS
436,436,day,NN
437,437,Guys,NNS
438,438,cricket,NN
439,439,baseeball,NN
440,440,tossing,VBG
441,441,sidewalk,NN
442,442,youngsters,NNS
443,443,pitcher,NN
444,444,tossed,VBD
445,445,forth,NN
446,446,streets,NNS
447,447,uniforms,NNS
448,448,dressed,VBN
449,449,walk,NN
450,450,catch,NN
451,451,throw,NN
452,452,passing,VBG
453,453,swinging,VBG
454,454,bat,NN
455,455,males,NNS
456,456,watches,NNS
457,457,Video,NN
458,458,gags,NNS
459,459,sport,NN
460,460,interrupting,VBG
461,461,way,NN
462,462,sliding,VBG
463,463,cat,NN
464,464,floor,NN
465,465,sleeping,VBG
466,466,wipes,VBZ
467,467,corridor,NN
468,468,wood,NN
469,469,cleaning,VBG
470,470,shifting,VBG
471,471,ride,NN
472,472,lies,VBZ
473,473,limp,NN
474,474,pushed,VBN
475,475,dragging,VBG
476,476,pushes,VBZ
477,477,slides,VBZ
478,478,dusts,VBZ
479,479,lying,VBG
480,480,owner,NN
481,481,used,VBD
482,482,mop,VB
483,483,stressing,VBG
484,484,acat,NN
485,485,laying,VBG
486,486,hall,NN
487,487,dust,NN
488,488,hardwood,NN
489,489,arranging,VBG
490,490,sushi,NN
491,491,food,NN
492,492,dish,NN
493,493,dog,NN
494,494,piece,NN
495,495,octopus,NN
496,496,arranges,VBZ
497,497,squid,NN
498,498,adding,VBG
499,499,decorating,VBG
500,500,preparing,VBG
501,501,plate,NN
502,502,places,VBZ
503,503,seeds,NNS
504,504,sausage,NN
505,505,placed,VBN
506,506,tray,NN
507,507,seed,NN
508,508,added,VBN
509,509,made,VBD
510,510,garnishing,VBG
511,511,garnish,VB
512,512,serving,NN
513,513,vegetable,NN
514,514,bento,NN
515,515,box,NN
516,516,puts,VBZ
517,517,thing,NN
518,518,sausages,NNS
519,519,platter,NN
520,520,coking,NN
521,521,somebody,NN
522,522,plates,VBZ
523,523,adds,VBZ
524,524,displayed,VBN
525,525,lunch,NN
526,526,seasons,VBZ
527,527,sides,NNS
528,528,pork,NN
529,529,chop,NN
530,530,seasoning,VBG
531,531,grinding,VBG
532,532,pepper,NN
533,533,spreading,VBG
534,534,spices,NNS
535,535,meat,NN
536,536,sprinkling,VBG
537,537,salt,NN
538,538,steak,NN
539,539,loin,NN
540,540,seasoned,VBD
541,541,meatn,NN
542,542,cooking,VBG
543,543,fish,NN
544,544,seasonings,NNS
545,545,Cooking,VBG
546,546,curry,NN
547,547,port,NN
548,548,anyone,NN
549,549,detail,NN
550,550,trouble,NN
551,551,rubberband,NN
552,552,stack,NN
553,553,files,NNS
554,554,package,NN
555,555,covers,NNS
556,556,tying,VBG
557,557,bundle,NN
558,558,string,NN
559,559,papers,NNS
560,560,ties,VBZ
561,561,packing,VBG
562,562,packets,NNS
563,563,rubber,NN
564,564,dozen,NN
565,565,envelopes,NNS
566,566,wrapping,VBG
567,567,cord,NN
568,568,letters,NNS
569,569,assistant,NN
570,570,manila,NN
571,571,envelops,NNS
572,572,binding,VBG
573,573,bundles,NNS
574,574,envelope,NN
575,575,mail,NN
576,576,items,NNS
577,577,working,VBG
578,578,lab,NN
579,579,packetts,NN
580,580,wraps,VBZ
581,581,parcels,NNS
582,582,stacking,VBG
583,583,pile,NN
584,584,help,NN
585,585,thread,NN
586,586,struggling,VBG
587,587,wrap,VB
588,588,banding,VBG
589,589,documents,NNS
590,590,attempting,VBG
591,591,fit,VB
592,592,binds,VBZ
593,593,difficulty,NN
594,594,bundling,VBG
595,595,business,NN
596,596,mailing,NN
597,597,broccoli,NN
598,598,stalk,NN
599,599,head,NN
600,600,stem,NN
601,601,flowerette,NN
602,602,cauliflower,NN
603,603,brocolli,NN
604,604,dogs,NNS
605,605,egg,NN
606,606,brocoli,NN
607,607,florets,NNS
608,608,vegatables,NNS
609,609,persong,NN
610,610,inorder,NN
611,611,meal,NN
612,612,sit,NN
613,613,kichen,NN
614,614,makes,VBZ
615,615,bulldog,NN
616,616,chasing,VBG
617,617,yard,NN
618,618,yoga,NN
619,619,chases,VBZ
620,620,blue,NN
621,621,chased,VBD
622,622,handball,NN
623,623,goes,VBZ
624,624,crazy,VB
625,625,bull,NN
626,626,grount,NN
627,627,size,NN
628,628,blast,NN
629,629,war,NN
630,630,kneading,VBG
631,631,dough,NN
632,632,l,NN
633,633,mashing,VBG
634,634,kneads,VBZ
635,635,kneeding,VBG
636,636,rolled,VBD
637,637,baker,NN
638,638,marzipan,NN
639,639,cake,NN
640,640,mixing,VBG
641,641,rooling,VBG
642,642,bread,NN
643,643,pastry,NN
644,644,roller,NN
645,645,wedding,NN
646,646,icing,VBG
647,647,pressing,VBG
648,648,nutshells,NNS
649,649,table,NN
650,650,hamster,NN
651,651,carrots,NNS
652,652,eats,VBZ
653,653,mouth,NN
654,654,stuffing,VBG
655,655,cheeks,NN
656,656,mouse,NN
657,657,ate,NN
658,658,sunflower,NN
659,659,storing,VBG
660,660,rat,NN
661,661,froot,NN
662,662,gerbil,NN
663,663,looks,VBZ
664,664,nuts,NNS
665,665,crawls,NN
666,666,hampster,NN
667,667,find,VBZ
668,668,kept,VBD
669,669,guinea,NN
670,670,pig,NN
671,671,stuff,VB
672,672,trumpet,NN
673,673,saxophone,NN
674,674,room,NN
675,675,trampet,NN
676,676,blowing,VBG
677,677,insturment,NN
678,678,solo,NN
679,679,feeding,VBG
680,680,baby,NN
681,681,pandas,NNS
682,682,milk,NN
683,683,bottles,NNS
684,684,bottles-milk,NN
685,685,feeds,VBZ
686,686,bottle,NN
687,687,panda,VB
688,688,babies,NNS
689,689,gives,VBZ
690,690,bears,NNS
691,691,cage,NN
692,692,keeper,NN
693,693,fed,VBD
694,694,somthing,NN
695,695,feed,VBD
696,696,vet,NN
697,697,cubs,NNS
698,698,robot,NN
699,699,vacuum,NN
700,700,roomba,NN
701,701,cleaner,NN
702,702,top,NN
703,703,appliance,NN
704,704,disk,NN
705,705,sat,VBD
706,706,driver,NN
707,707,moved,VBD
708,708,watching,VBG
709,709,be,VB
710,710,scating,VBG
711,711,kitten,NN
712,712,traveled,VBD
713,713,enjoys,VBZ
714,714,wow,NN
715,715,drinks,VBZ
716,716,glass,NN
717,717,liquid,NN
718,718,pours,NN
719,719,cucumber,NN
720,720,exclaims,NNS
721,721,“Oh,NN
722,722,”,NN
723,723,satisfaction,NN
724,724,drank,VBZ
725,725,class,NN
726,726,sip,NN
727,727,juice,NN
728,728,cup,NN
729,729,have,VBP
730,730,heard,VBN
731,731,tasted,VBN
732,732,creation,NN
733,733,super,NN
734,734,mans,NNS
735,735,carves,VBZ
736,736,flowerettes,NNS
737,737,see,VB
738,738,beef,NN
739,739,recipe,NN
740,740,stalks,NNS
741,741,illustrating,VBG
742,742,mutton,NN
743,743,girls,NNS
744,744,IS,VBZ
745,745,COOKING,NN
746,746,beagle,NN
747,747,peeing,VBG
748,748,boat,NN
749,749,shown,VBN
750,750,urinating,VBG
751,751,body,NN
752,752,going,VBG
753,753,pissing,VBG
754,754,sea,NN
755,755,pees,VBZ
756,756,edge,NN
757,757,urinates,VBZ
758,758,railing,NN
759,759,pathway,NN
760,760,peed,NN
761,761,houseboat,NN
762,762,restroom,NN
763,763,pier,NN
764,764,marks,VBZ
765,765,territory,NN
766,766,rail,NN
767,767,pee,NN
768,768,dock,NN
769,769,pass,NN
770,770,urine,NN
771,771,toilet,NN
772,772,water..,NN
773,773,rails,NNS
774,774,dirty,NN
775,775,bathroom,NN
776,776,raft,NN
777,777,stairs,NN
778,778,relieves,VBZ
779,779,stern,NN
780,780,trained,VBN
781,781,urinate,VB
782,782,completed,VBN
783,783,nature,NN
784,784,call,NN
785,785,soo,NN
786,786,school,NN
787,787,kids,NNS
788,788,classroom,NN
789,789,students,NNS
790,790,sheets,NNS
791,791,paper,NN
792,792,bell,NN
793,793,rings,NNS
794,794,Kids,NNS
795,795,Students,NNS
796,796,threw,VBD
797,797,studying,VBG
798,798,saying,VBG
799,799,wire,NN
800,800,jumps,NNS
801,801,hold,VB
802,802,bed,NN
803,803,catching,VBG
804,804,strip,NN
805,805,cats,NNS
806,806,hanging,NN
807,807,object,NN
808,808,dangling,VBG
809,809,rope,NN
810,810,ribbon,NN
811,811,tring,VBG
812,812,grab,VB
813,813,batting,VBG
814,814,try,VB
815,815,dangled,VBN
816,816,gazebo,NN
817,817,temple,NN
818,818,premises,NNS
819,819,spinning,VBG
820,820,carries,VBZ
821,821,movements,NNS
822,822,danced,VBD
823,823,artist,NN
824,824,danceing,VBG
825,825,circle,NN
826,826,platform,NN
827,827,clouds,NN
828,828,mountain,NN
829,829,landscapes,NNS
830,830,terrace,NN
831,831,pagoda,NN
832,832,structure,NN
833,833,pavilion,NN
834,834,stone,NN
835,835,actress,NN
836,836,sequence,NN
837,837,decorations,NNS
838,838,bicycle,NN
839,839,circles,NNS
840,840,train,NN
841,841,bike,NN
842,842,circling,VBG
843,843,cycling,VBG
844,844,bikes,VBZ
845,845,tamel,NN
846,846,film,NN
847,847,hills,NNS
848,848,badri,NN
849,849,boomiga,NN
850,850,vigay,NN
851,851,dance,NN
852,852,RIDING,VBG
853,853,cycle,NN
854,854,vijay,NN
855,855,fire,NN
856,856,lights,NNS
857,857,change,NN
858,858,Musicians,NNS
859,859,perfoming,VBG
860,860,featuring,VBG
861,861,artists,NNS
862,862,live,VBP
863,863,mike,NN
864,864,gang,NN
865,865,zagreb,NN
866,866,SINGERS,NNS
867,867,ARE,VBP
868,868,SINGING,VBG
869,869,Singing,VBG
870,870,bunny,NN
871,871,licking,VBG
872,872,rabbit,NN
873,873,ledge,NN
874,874,'s,VBZ
875,875,paws,NN
876,876,grooming,VBG
877,877,legs,NNS
878,878,nibbling,VBG
879,879,rubs,VBZ
880,880,sits,NNS
881,881,doorway,NN
882,882,cleaned,VBD
883,883,paw,NN
884,884,door,NN
885,885,grooms,VBZ
886,886,rabit,NN
887,887,infront,NN
888,888,awaiting,VBG
889,889,open,VB
890,890,inching,VBG
891,891,itching,VBG
892,892,fence,NN
893,893,palm,NN
894,894,lounge,NN
895,895,chair,NN
896,896,beach,NN
897,897,covered,VBN
898,898,umbrella,NN
899,899,slipping,VBG
900,900,sea-shore,NN
901,901,relaxing,VBG
902,902,resting,VBG
903,903,lounges,VBZ
904,904,tide,NN
905,905,came,VBD
906,906,lounging,VBG
907,907,sand,NN
908,908,rest,NN
909,909,Relaxing,VBG
910,910,living,NN
911,911,luying,VBG
912,912,follow,VBP
913,913,walked,VBD
914,914,Somebody,NN
915,915,pets,NNS
916,916,roaming,VBG
917,917,leash,NN
918,918,Dogs,NNS
919,919,GOING,VBG
920,920,forest,NN
921,921,Walking,VBG
922,922,towards,NNS
923,923,ocean,NN
924,924,gate,NN
925,925,leads,VBZ
926,926,run,VB
927,927,path,NN
928,928,ran,VBD
929,929,hero,NN
930,930,heroine,NN
931,931,bot,NN
932,932,antifreeze,NN
933,933,jug,NN
934,934,funnel,NN
935,935,car,NN
936,936,radiator,NN
937,937,oil,NN
938,938,coolant,NN
939,939,engine,NN
940,940,fluid,NN
941,941,poured,VBD
942,942,vehicle,NN
943,943,anti,NN
944,944,freeze,NN
945,945,tank,NN
946,946,petrol,NN
947,947,poring,VBG
948,948,uses,VBZ
949,949,pour,VB
950,950,skateboards,NNS
951,951,step,NN
952,952,ramp,NN
953,953,skateboarding,VBG
954,954,scooter,NN
955,955,pocket,NN
956,956,rocket,NN
957,957,stunts,NNS
958,958,skating,VBG
959,959,kid,NN
960,960,skateboard,NN
961,961,stunt,NN
962,962,backflip,NN
963,963,go,VBN
964,964,scatting,VBG
965,965,acrobatics,NNS
966,966,board,NN
967,967,stunting,VBG
968,968,footage,NN
969,969,hind,NN
970,970,prairie,NN
971,971,turns,VBZ
972,972,camera,NN
973,973,chipmunk,NN
974,974,glares,VBZ
975,975,surprised,VBN
976,976,gazing,VBG
977,977,according,VBG
978,978,score,NN
979,979,staring,VBG
980,980,animal,NN
981,981,looked,VBD
982,982,steers,NNS
983,983,startled,VBN
984,984,stares,NNS
985,985,eyed,VBN
986,986,give,VB
987,987,evil,NN
988,988,stare,NN
989,989,squirrel,NN
990,990,squrrell,NN
991,991,mangoose,NN
992,992,seeing,VBG
993,993,chip,NN
994,994,munk,NN
995,995,acts,NNS
996,996,aquarium,NN
997,997,scare,VB
998,998,lookin,NN
999,999,faces,VBZ
1000,1000,shocked,VBN
1001,1001,gopher,NN
1002,1002,conviction,NN
1003,1003,chickmunk,NN
1004,1004,dismay,NN
1005,1005,stills,NNS
1006,1006,glaring,VBG
1007,1007,blinking,VBG
1008,1008,emotion,NN
1009,1009,army,NN
1010,1010,enemies,NNS
1011,1011,crying,VBG
1012,1012,say,VBP
1013,1013,word,NN
1014,1014,shared,VBD
1015,1015,emotions,NNS
1016,1016,mother,NN
1017,1017,rocking,VBG
1018,1018,Taking,VBG
1019,1019,mik,NN
1020,1020,rocked,VBN
1021,1021,nursed,VBD
1022,1022,child,NN
1023,1023,care,NN
1024,1024,exercise,NN
1025,1025,equipment,NN
1026,1026,cross,NN
1027,1027,trainer,NN
1028,1028,exercising,VBG
1029,1029,operating,VBG
1030,1030,children,NNS
1031,1031,becomes,VBZ
1032,1032,bodybuilder,NN
1033,1033,smaal,NN
1034,1034,workout,NN
1035,1035,stepper,NN
1036,1036,kind,NN
1037,1037,excersizing,VBG
1038,1038,exercises,NNS
1039,1039,weights,NNS
1040,1040,dumbbells,NNS
1041,1041,lifts,VBZ
1042,1042,lifted,VBD
1043,1043,barbells,NNS
1044,1044,Exercising,VBG
1045,1045,execise,NN
1046,1046,weightlifting,VBG
1047,1047,dumbles,NNS
1048,1048,improve,VB
1049,1049,muscles,NNS
1050,1050,curls,NNS
1051,1051,dumbbell,NN
1052,1052,koy,NN
1053,1053,muscle,NN
1054,1054,condition,NN
1055,1055,woods,NNS
1056,1056,biker,NN
1057,1057,dirt,NN
1058,1058,bump,NN
1059,1059,height,NN
1060,1060,beneath,NN
1061,1061,mound,NN
1062,1062,biking,NN
1063,1063,fprest,NN
1064,1064,cliff,NN
1065,1065,motorcyclist,NN
1066,1066,bycle,NN
1067,1067,trail,NN
1068,1068,downhill,NN
1069,1069,freeride,NN
1070,1070,Smeone,NN
1071,1071,hike,NN
1072,1072,bycycle,NN
1073,1073,bycyle,NN
1074,1074,leaps,VBZ
1075,1075,writing,VBG
1076,1076,desk,NN
1077,1077,moves,VBZ
1078,1078,note,NN
1079,1079,notice,VB
1080,1080,letter,NN
1081,1081,crept,VBD
1082,1082,writes,VBZ
1083,1083,knowing,VBG
1084,1084,weird,NN
1085,1085,activity,NN
1086,1086,inches,VBZ
1087,1087,devils,NNS
1088,1088,teacher,NN
1089,1089,glances,NNS
1090,1090,writting,VBG
1091,1091,notebook,NN
1092,1092,crisp,NN
1093,1093,tortillas,NNS
1094,1094,quarters,NNS
1095,1095,start,VBP
1096,1096,roties,NNS
1097,1097,tortila,NN
1098,1098,Tortillas,NNS
1099,1099,item,NN
1100,1100,CUTTING,NN
1101,1101,dazzle,NN
1102,1102,zebras,NNS
1103,1103,grazing,VBG
1104,1104,flock,NN
1105,1105,zebra,NN
1106,1106,herd,NN
1107,1107,graze,NN
1108,1108,stand,VBP
1109,1109,grazed,VBN
1110,1110,grasses,NNS
1111,1111,Zebras,NNS
1112,1112,grassing,VBG
1113,1113,gracing,VBG
1114,1114,jungle,NN
1115,1115,ZEBRAS,NNS
1116,1116,Eating,VBG
1117,1117,lots,NNS
1118,1118,s,NN
1119,1119,savanna,NN
1120,1120,fields,NNS
1121,1121,tatoos,NN
1122,1122,arm,NN
1123,1123,kissing,VBG
1124,1124,couch,NN
1125,1125,kiss,NN
1126,1126,kissed,VBD
1127,1127,sharing,VBG
1128,1128,love,NN
1129,1129,monkey,NN
1130,1130,sneaks,VBZ
1131,1131,chase,NN
1132,1132,gorilla,NN
1133,1133,orangutan,NN
1134,1134,ape,NN
1135,1135,snuck,VBD
1136,1136,down,NN
1137,1137,runs,VBZ
1138,1138,kidding,VBG
1139,1139,gorela,NN
1140,1140,apes,NNS
1141,1141,gorrlia,NNS
1142,1142,chimpanzee,NN
1143,1143,animals,NNS
1144,1144,fighting,VBG
1145,1145,behind,NN
1146,1146,reason,NN
1147,1147,money,NN
1148,1148,back,NN
1149,1149,shoves,VBZ
1150,1150,dolphin,NN
1151,1151,dives,NNS
1152,1152,plunges,NNS
1153,1153,Earth,NN
1154,1154,shark,NN
1155,1155,dine,NN
1156,1156,earth,NN
1157,1157,sark,NN
1158,1158,sun,NN
1159,1159,rising,VBG
1160,1160,whale,NN
1161,1161,admiring,VBG
1162,1162,falls,VBZ
1163,1163,leaping,VBG
1164,1164,PENGUINS,NN
1165,1165,lion,NN
1166,1166,hangs,NNS
1167,1167,climb,VB
1168,1168,tiger,NN
1169,1169,cub,NN
1170,1170,pen,NN
1171,1171,lioness,NN
1172,1172,tries,VBZ
1173,1173,climbing,VBG
1174,1174,climbs,VBZ
1175,1175,trys,NN
1176,1176,tried,VBD
1177,1177,zoo,NN
1178,1178,astap,VBN
1179,1179,stap,NN
1180,1180,grill,NN
1181,1181,club,NN
1182,1182,tree,NN
1183,1183,vapor,NN
1184,1184,environment,NN
1185,1185,surrounding,NN
1186,1186,bullet,NN
1187,1187,squatted,VBN
1188,1188,report,NN
1189,1189,shotting,VBG
1190,1190,testing,VBG
1191,1191,hearing,VBG
1192,1192,musicians,NNS
1193,1193,guitars,NNS
1194,1194,microphones,NNS
1195,1195,guttier,NN
1196,1196,guitor,NN
1197,1197,troup,NN
1198,1198,join,NN
1199,1199,Stir,NN
1200,1200,performance,NN
1201,1201,sings,NNS
1202,1202,studio,NN
1203,1203,potato,NN
1204,1204,potatoes,NNS
1205,1205,eighths,NNS
1206,1206,wedges,NNS
1207,1207,i,NN
1208,1208,potatos,NNS
1209,1209,potatoe,NN
1210,1210,salad,NN
1211,1211,Slicing,VBG
1212,1212,fourths,NNS
1213,1213,container,NN
1214,1214,filled,VBN
1215,1215,plastic,NN
1216,1216,powder,NN
1217,1217,bowl,NN
1218,1218,sauce,NN
1219,1219,Seasonings,NNS
1220,1220,sprinkles,VBZ
1221,1221,marinade,NN
1222,1222,Marinade,NN
1223,1223,sause,NN
1224,1224,marinate,VB
1225,1225,chicken,NN
1226,1226,flips,NNS
1227,1227,trampoline,NN
1228,1228,trampolines,NNS
1229,1229,Peoples,NNS
